Reconstruction error,Residual variance,Output dimension,Number of neighbors,KNN Accuracy,KNN F1 measure,KNN accuracy std,KNN F1 measure std
1.4121710945612456e-10,0.793397107510002,1.0,105.0,78.70016387070402,0.7208865604556769,1.5135920926837594,0.02030082758691698
9.024696405594847e-08,0.7418622808904134,2.0,105.0,81.54811146988595,0.7585539150541358,1.1939167641047739,0.014183725019406363
4.6021921928759627e-07,0.669056845232253,3.0,105.0,84.30782645064562,0.7993088998649437,1.102535612332861,0.012615837651737476
1.4556464720769412e-06,0.6465136345352875,4.0,105.0,89.24084267585383,0.8619564920382092,0.7402430633818071,0.008698513729730245
2.9370574911164796e-09,0.823190777805439,1.0,107.0,75.15850089614945,0.6703176406065647,1.1358914775437015,0.013760899348696922
6.680651080946351e-08,0.7692471533694365,2.0,107.0,82.48183185471628,0.7714036532174304,1.1455775736313163,0.017861713002022144
4.060597204202821e-07,0.7156409190569393,3.0,107.0,84.65584198469044,0.8031301563833291,0.7242720700795173,0.010770983016988471
1.2960456887063667e-06,0.5745906506758283,4.0,107.0,88.61113966344479,0.854834219015393,0.9642040662034781,0.013243501155972245
1.847766736857054e-09,0.8112875631336798,1.0,109.0,78.63416662826872,0.7209400746818682,1.132998312245359,0.014010541365190789
9.773420386967894e-08,0.7540483854522944,2.0,109.0,84.21983012739854,0.796805258325962,1.9355517314305157,0.025025789361881236
4.4943795882207294e-07,0.6999397647247093,3.0,109.0,86.2203050807007,0.8231724793579003,0.5661320225279903,0.009313603338623635
1.2378356515900146e-06,0.46655741702968523,4.0,109.0,88.3289323356951,0.8524913395827671,1.0325537018272495,0.012204422935318638
1.2716004708092948e-08,0.8305823582618849,1.0,111.0,76.72126266689824,0.6935838984641316,1.5437167847251618,0.024272292315772676
5.2505093789402155e-08,0.7451297512639996,2.0,111.0,85.37183999508507,0.8106038999372036,1.0496043464079032,0.01443677942134196
3.639644448564899e-07,0.7054894103120062,3.0,111.0,88.50294010271752,0.8525948287383919,1.1587926667240096,0.01496685627617646
1.0493357414523442e-06,0.427496699304017,4.0,111.0,89.02425451825913,0.8609714083250315,0.5889778071291888,0.006372708062807746
3.003518755587582e-08,0.822863489864194,1.0,113.0,81.50406604922738,0.7599997925871329,0.9928024068891946,0.01756561665155184
8.299252766230304e-08,0.7442745319546658,2.0,113.0,84.78627692140468,0.7995028138261617,0.6539551661699398,0.012976576055073104
5.010694756105048e-07,0.5724471220899672,3.0,113.0,88.35003349484109,0.8513912625663055,1.2306280433169838,0.015308635128797895
1.1163547232859128e-06,0.420627816688537,4.0,113.0,88.56718876085628,0.8540438611184464,0.7713380382093783,0.00835188468614586
5.221553990164288e-08,0.6090739579659992,1.0,115.0,61.87764872122958,0.4141363844996066,0.7728902934224836,0.012541398285066185
1.4146466672990447e-07,0.5191934739526946,2.0,115.0,86.65489916694136,0.8277174961929914,0.2605184408666451,0.0032040458943904324
